X Y UC  LC  AVCRUST Topo   Basement UC/LC Moho
2.125 55.125  6.09  6.4 6.27  -0.03 5.96  16.32 30.66
2.375 55.125  6.09  6.38  6.27  -0.03 6.36  15.53 30.54
2.625 55.125  6.09  6.36  6.26  -0.03 6.67  15.47 30.44
2.875 55.125  6.09  6.37  6.27  -0.02 6.95  15.25 30.19
3.125 55.125  6.09  6.4 6.29  -0.03 7.21  15.22 29.79
3.375 55.125  6.08  6.46  6.32  -0.03 7.30  15.39 29.25
3.625 55.125  6.07  6.55  6.37  -0.04 7.38  15.36 28.65
3.875 55.125  6.06  6.63  6.41  -0.04 7.88  15.67 28.07
4.125 55.125  6.07  6.7 6.44  -0.04 8.63  16.45 27.58
4.375 55.125  6.09  6.75  6.45  -0.04 9.24  17.51 27.43
4.625 55.125  6.11  6.78  6.44  -0.04 9.39  18.65 27.63
4.875 55.125  6.14  6.82  6.44  -0.04 8.87  19.82 28.46
5.125 55.125  6.17  6.86  6.44  -0.04 7.73  20.99 29.52
5.375 55.125  6.21  6.9 6.44  -0.04 6.54  22.45 30.40
5.625 55.125  6.25  6.94  6.45  -0.04 6.03  24.07 31.43
5.875 55.125  6.3 6.98  6.46  -0.04 6.43  26.12 32.18
6.125 55.125  6.35  7 6.51  -0.04 7.62  25.89 31.86
6.375 55.125  6.38  7.02  6.54  -0.04 8.97  25.46 30.96
6.625 55.125  6.39  7.03  6.56  -0.04 9.55  24.73 30.22
6.875 55.125  6.38  7.05  6.57  -0.03 8.83  24.02 30.03
7.125 55.125  6.37  7.05  6.58  -0.03 7.71  23.15 30.05
7.375 55.125  6.37  7.02  6.60  -0.03 7.25  22.01 30.09
7.625 55.125  6.36  6.99  6.60  -0.03 7.39  21.98 30.96
7.875 55.125  6.32  6.96  6.58  -0.02 7.52  21.79 31.55
8.125 55.125  6.3 6.94  6.56  -0.02 7.39  21.31 30.84
8.375 55.125  6.29  6.94  6.56  -0.02 7.09  20.82 30.58
8.625 55.125  6.31  6.93  6.57  -0.01 6.66  20.99 31.34
8.875 55.125  6.34  6.92  6.59  0.02  6.20  21.02 32.25
9.125 55.125  6.36  6.88  6.60  0.04  5.80  20.09 32.33
9.375 55.125  6.37  6.84  6.61  0.04  5.45  18.22 31.55
9.625 55.125  6.34  6.85  6.62  0.00  5.07  16.68 30.82
9.875 55.125  6.31  6.87  6.63  -0.01 4.66  16.32 31.87
10.125  55.125  6.28  6.88  6.60  0.00  4.22  17.75 33.22
10.375  55.125  6.26  6.84  6.52  0.03  3.78  20.74 34.52
10.625  55.125  6.24  6.83  6.42  0.04  3.72  25.55 35.14
10.875  55.125  6.32  6.9 6.46  -0.02 4.19  27.25 34.59
11.125  55.125  6.38  6.96  6.53  -0.03 4.64  25.35 32.57
11.375  55.125  6.42  6.97  6.59  -0.01 4.60  22.49 30.50
11.625  55.125  6.42  6.94  6.61  -0.01 4.27  20.85 30.39
11.875  55.125  6.39  6.9 6.60  0.02  3.95  19.83 30.95
12.125  55.125  6.36  6.87  6.58  0.00  3.79  19.38 31.20
12.375  55.125  6.32  6.84  6.56  -0.01 3.76  18.43 31.01
12.625  55.125  6.3 6.8 6.51  -0.02 3.81  19.34 30.59
12.875  55.125  6.27  6.73  6.44  -0.02 3.81  20.40 30.13
13.125  55.125  6.27  6.73  6.41  -0.01 3.74  21.19 28.83
13.375  55.125  6.31  6.82  6.45  -0.02 3.13  20.79 27.47
13.625  55.125  6.33  6.91  6.50  -0.05 2.93  20.06 27.16
13.875  55.125  6.34  6.98  6.54  -0.05 3.73  20.18 27.65
14.125  55.125  6.32  7.09  6.62  -0.06 3.68  19.18 29.08
14.375  55.125  6.33  7.03  6.50  -0.07 3.33  24.67 31.52
14.625  55.125  6.36  6.99  6.49  -0.03 2.76  28.06 34.64
14.875  55.125  6.33  7.03  6.57  0.05  2.06  25.84 38.24
15.125  55.125  6.38  6.88  6.55  -0.02 1.57  27.02 40.13
15.375  55.125  6.42  6.88  6.60  -0.08 1.09  25.26 40.79
15.625  55.125  6.39  6.99  6.67  -0.10 0.89  22.40 41.22
15.875  55.125  6.33  7.07  6.66  -0.10 0.87  23.32 41.39
16.125  55.125  6.32  7.11  6.65  -0.10 0.94  22.36 37.73
16.375  55.125  6.35  7.1 6.62  -0.08 1.04  25.87 39.83
16.625  55.125  6.37  7.09  6.61  -0.06 1.17  26.86 39.70
16.875  55.125  6.38  7.08  6.61  -0.06 1.31  27.13 39.77
17.125  55.125  6.39  7.08  6.61  -0.06 1.48  27.62 39.86
17.375  55.125  6.39  7.08  6.62  -0.07 1.63  27.54 40.49
17.625  55.125  6.39  7.08  6.63  -0.06 1.80  27.55 41.29
17.875  55.125  6.39  7.08  6.63  -0.05 1.97  28.07 41.99
18.125  55.125  6.4 7.08  6.64  -0.05 2.12  28.25 42.51
18.375  55.125  6.4 7.08  6.65  -0.07 2.24  27.98 42.94
18.625  55.125  6.4 7.08  6.66  -0.08 2.35  27.74 43.45
18.875  55.125  6.4 7.08  6.67  -0.09 2.48  27.47 43.92
19.125  55.125  6.41  7.07  6.67  -0.09 2.66  27.87 44.25
19.375  55.125  6.4 7.06  6.68  -0.09 2.85  26.89 44.61
19.625  55.125  6.4 7.05  6.68  -0.08 3.05  26.91 44.96
19.875  55.125  6.4 7.04  6.68  -0.05 3.26  26.87 45.23
20.125  55.125  6.39  7.03  6.67  -0.04 3.44  27.03 45.37
20.375  55.125  6.39  7.02  6.67  -0.04 3.59  26.81 45.38
20.625  55.125  6.39  7.02  6.66  -0.02 3.69  27.47 45.31
20.875  55.125  6.39  7.01  6.66  -0.02 3.78  27.16 45.19
21.125  55.125  6.39  7.01  6.65  -0.03 3.89  27.80 45.07
21.375  55.125  6.4 7.01  6.64  0.01  4.01  28.22 43.93
21.625  55.125  6.41  7.02  6.63  0.01  4.13  29.05 43.11
21.875  55.125  6.41  7.03  6.62  0.03  4.28  29.57 42.53
22.125  55.125  6.42  7.03  6.62  0.04  4.47  29.86 42.25
22.375  55.125  6.42  7.04  6.61  0.04  4.67  30.65 42.13
22.625  55.125  6.42  7.04  6.61  0.04  4.79  30.66 42.09
22.875  55.125  6.43  7.05  6.60  0.06  5.00  31.85 42.00
23.125  55.125  6.44  7.05  6.63  0.07  4.10  31.40 43.75
23.375  55.125  6.45  7.05  6.67  0.08  3.43  29.98 45.35
23.625  55.125  6.45  7.05  6.69  0.08  2.90  29.07 46.52
23.875  55.125  6.44  7.04  6.69  0.07  2.29  28.31 46.89
24.125  55.125  6.42  7.02  6.67  0.08  1.78  28.11 46.91
24.375  55.125  6.4 7 6.64  0.09  1.43  28.71 46.89
24.625  55.125  6.38  6.98  6.61  0.11  1.17  29.34 46.85
24.875  55.125  6.36  6.96  6.60  0.13  0.97  28.46 46.79
25.125  55.125  6.36  6.96  6.59  0.14  0.90  29.16 46.72
25.375  55.125  6.36  6.95  6.59  0.17  0.90  28.65 46.38
25.625  55.125  6.35  6.93  6.58  0.15  0.97  27.81 45.44
25.875  55.125  6.35  6.89  6.55  0.15  1.05  28.22 44.21
26.125  55.125  6.34  6.86  6.53  0.20  1.14  27.85 43.23
26.375  55.125  6.33  6.82  6.50  0.19  1.28  28.62 43.15
26.625  55.125  6.33  6.8 6.48  0.18  1.48  29.92 43.25
26.875  55.125  6.32  6.77  6.47  0.15  1.74  29.36 43.17
27.125  55.125  6.31  6.76  6.46  0.16  2.03  29.31 42.95
27.375  55.125  6.31  6.75  6.46  0.17  2.31  28.90 42.65
27.625  55.125  6.33  6.75  6.47  0.18  2.46  29.08 42.39
27.875  55.125  6.34  6.76  6.47  0.18  2.20  29.93 42.36
28.125  55.125  6.35  6.77  6.48  0.17  1.76  29.88 42.49
28.375  55.125  6.36  6.79  6.48  0.17  1.35  31.17 42.72
28.625  55.125  6.37  6.8 6.49  0.15  1.02  31.28 42.99
28.875  55.125  6.37  6.82  6.49  0.14  0.79  31.95 43.28
29.125  55.125  6.38  6.83  6.50  0.14  0.63  32.02 43.43
29.375  55.125  6.38  6.85  6.50  0.14  0.72  32.61 43.55
29.625  55.125  6.38  6.87  6.50  0.15  0.81  33.14 43.63
29.875  55.125  6.38  6.89  6.51  0.15  0.97  32.82 43.71
30.125  55.125  6.37  6.9 6.51  0.15  1.21  32.54 43.79
30.375  55.125  6.37  6.92  6.52  0.19  1.38  32.27 43.86
30.625  55.125  6.37  6.94  6.52  0.21  1.46  32.75 43.92
30.875  55.125  6.36  6.98  6.53  0.21  1.48  32.33 43.98
31.125  55.125  6.36  7 6.53  0.19  1.48  32.74 44.05
31.375  55.125  6.35  7.02  6.53  0.19  1.39  32.63 44.10
31.625  55.125  6.35  7.03  6.54  0.18  1.22  32.13 44.11
31.875  55.125  6.34  7.05  6.54  0.21  1.09  31.98 44.09
32.125  55.125  6.34  7.06  6.54  0.23  1.00  32.10 44.06
32.375  55.125  6.34  7.06  6.54  0.22  0.95  32.06 44.03
32.625  55.125  6.33  7.07  6.54  0.20  0.93  31.77 43.99
32.875  55.125  6.32  7.06  6.54  0.20  0.91  31.13 43.92
33.125  55.125  6.33  6.99  6.56  0.22  0.90  28.88 43.85
33.375  55.125  6.32  7.03  6.56  0.22  0.91  29.30 43.79
33.625  55.125  6.32  7.02  6.56  0.21  0.94  29.08 43.76
33.875  55.125  6.31  7.01  6.55  0.23  0.93  29.08 43.76
34.125  55.125  6.3 7 6.55  0.25  0.91  28.46 43.76
34.375  55.125  6.29  6.99  6.56  0.23  0.92  27.22 43.74
34.625  55.125  6.29  6.99  6.56  0.19  0.92  27.18 43.67
34.875  55.125  6.29  6.99  6.56  0.19  0.93  27.08 43.50
35.125  55.125  6.28  6.99  6.55  0.21  0.97  27.20 43.30
35.375  55.125  6.27  6.98  6.55  0.22  0.99  26.53 43.16
-24.875 55.375  5.6 6.83  6.47  -2.92 3.45  6.01  12.21
-24.625 55.375  5.65  6.85  6.48  -2.82 3.43  7.00  15.02
-24.375 55.375  5.71  6.88  6.50  -2.85 3.40  8.29  18.45
-24.125 55.375  5.78  6.92  6.52  -2.68 3.38  9.84  21.80
-23.875 55.375  5.86  6.96  6.53  -2.60 3.61  11.58 24.01
-23.625 55.375  5.95  6.99  6.55  -2.48 3.89  12.31 23.78
-23.375 55.375  6.03  7.03  6.56  -2.53 4.14  13.08 23.17
-23.125 55.375  6.11  7.05  6.58  -2.57 4.29  14.15 24.01
-22.875 55.375  6.15  7.05  6.59  -2.48 4.35  14.45 24.12
-22.625 55.375  6.14  7.02  6.59  -2.59 4.30  13.25 22.62
-22.375 55.375  6.11  6.97  6.58  -2.55 4.16  11.31 19.92
-22.125 55.375  6.09  6.91  6.57  -2.64 3.94  10.24 19.14
-21.875 55.375  6.07  6.85  6.54  -2.56 3.55  10.71 21.57
-21.625 55.375  6.06  6.79  6.51  -2.67 3.56  11.27 23.67
-21.375 55.375  6.06  6.74  6.47  -2.62 3.90  12.10 24.54
-21.125 55.375  6.07  6.71  6.45  -2.57 4.03  12.48 24.82
-20.875 55.375  6.09  6.7 6.44  -2.44 4.09  12.49 23.79
-20.625 55.375  6.12  6.72  6.44  -2.09 4.14  12.18 21.37
-20.375 55.375  6.16  6.74  6.45  -1.57 4.09  11.93 19.76
-20.125 55.375  6.19  6.77  6.47  -1.42 3.94  12.22 19.95
-19.875 55.375  6.22  6.8 6.48  -1.46 3.72  13.22 20.94
-19.625 55.375  6.23  6.82  6.49  -1.48 3.49  13.49 21.36
-19.375 55.375  6.22  6.83  6.49  -1.50 3.35  13.13 20.89
-19.125 55.375  6.22  6.83  6.50  -1.45 3.35  12.55 20.35
-18.875 55.375  6.21  6.84  6.50  -1.38 3.52  12.41 20.00
-18.625 55.375  6.2 6.84  6.50  -1.33 3.79  12.22 19.65
-18.375 55.375  6.2 6.84  6.49  -1.38 3.95  12.74 20.02
-18.125 55.375  6.2 6.85  6.49  -1.15 3.78  12.90 20.25
-17.875 55.375  6.2 6.85  6.48  -0.95 3.50  13.22 20.57
-17.625 55.375  6.23  6.85  6.50  -0.84 2.99  13.33 21.31
-17.375 55.375  6.28  6.85  6.52  -0.88 2.50  13.92 22.23
-17.125 55.375  6.32  6.84  6.54  -0.78 2.10  14.53 23.64
-16.875 55.375  6.33  6.83  6.54  -0.70 1.94  15.23 24.85
-16.625 55.375  6.32  6.81  6.51  -0.84 1.81  16.68 26.09
-16.375 55.375  6.3 6.8 6.48  -0.98 1.59  17.67 26.72
-16.125 55.375  6.27  6.78  6.45  -1.13 1.60  17.93 26.83
-15.875 55.375  6.24  6.77  6.45  -1.30 1.72  16.55 26.28
-15.625 55.375  6.21  6.75  6.48  -1.57 4.25  14.31 24.38
-15.375 55.375  6.19  6.74  6.49  -1.90 4.98  12.87 22.33
-15.125 55.375  6.18  6.74  6.50  -2.24 5.26  11.99 20.97
-14.875 55.375  6.18  6.74  6.50  -2.27 5.62  11.13 18.47
-14.625 55.375  6.16  6.73  6.51  -2.33 5.95  9.76  15.81
-14.375 55.375  6.14  6.72  6.52  -2.51 6.23  9.00  14.26
-14.125 55.375  6.12  6.72  6.53  -2.65 6.73  8.98  13.83
-13.875 55.375  6.11  6.71  6.53  -2.71 7.29  9.19  13.61
-13.625 55.375  6.1 6.7 6.52  -2.76 7.79  9.44  13.29
-13.375 55.375  6.1 6.7 6.50  -2.81 8.00  9.79  13.37
-13.125 55.375  6.09  6.69  6.47  -2.83 8.27  10.24 13.64
-12.875 55.375  6.09  6.69  6.45  -2.85 8.26  10.49 13.83
-12.625 55.375  6.09  6.69  6.43  -2.87 7.98  10.61 14.06
-12.375 55.375  6.09  6.7 6.42  -2.90 7.46  10.45 13.97
-12.125 55.375  6.09  6.71  6.42  -2.89 6.71  10.18 14.13
-11.875 55.375  6.09  6.71  6.42  -2.84 6.78  10.42 14.57
-11.625 55.375  6.1 6.72  6.41  -2.78 6.88  10.83 14.79
-11.375 55.375  6.1 6.73  6.41  -2.72 6.68  10.93 15.04
-11.125 55.375  6.11  6.74  6.41  -2.63 6.14  10.89 15.20
-10.875 55.375  6.12  6.75  6.41  -2.57 5.69  11.19 15.88
-10.625 55.375  6.13  6.75  6.40  -2.50 5.31  12.42 17.90
-10.375 55.375  6.15  6.76  6.40  -2.27 4.70  13.86 20.22
-10.125 55.375  6.16  6.77  6.40  -1.43 3.40  14.71 22.04
-9.875  55.375  6.17  6.78  6.40  -0.46 2.02  15.20 23.17
-9.625  55.375  6.19  6.79  6.41  -0.19 1.40  15.68 23.94
-9.375  55.375  6.21  6.8 6.42  -0.11 1.11  16.09 24.37
-9.125  55.375  6.23  6.81  6.44  -0.10 1.02  16.18 24.78
-8.875  55.375  6.25  6.82  6.46  -0.09 0.98  16.23 25.12
-8.625  55.375  6.27  6.83  6.48  -0.10 0.99  16.16 25.26
-8.375  55.375  6.29  6.84  6.50  -0.08 1.02  16.02 25.29
-8.125  55.375  6.3 6.85  6.52  -0.06 1.13  15.65 25.33
-7.875  55.375  6.32  6.85  6.54  -0.05 1.25  15.32 25.31
-7.625  55.375  6.33  6.86  6.55  -0.04 1.29  15.36 25.34
-7.375  55.375  6.33  6.86  6.56  0.00  1.23  14.91 25.39
-7.125  55.375  6.33  6.87  6.56  -0.01 1.05  15.01 25.37
-6.875  55.375  6.33  6.88  6.56  -0.04 0.86  15.25 25.59
-6.625  55.375  6.32  6.88  6.56  -0.07 0.72  15.32 26.27
-6.375  55.375  6.32  6.89  6.55  -0.09 0.53  16.38 27.11
-6.125  55.375  6.31  6.9 6.55  -0.12 0.39  16.69 27.86
-5.875  55.375  6.3 6.9 6.55  -0.08 0.33  16.80 28.57
-5.625  55.375  6.29  6.91  6.54  0.02  0.54  17.68 29.26
-5.375  55.375  6.28  6.91  6.53  -0.03 0.68  18.29 29.87
-5.125  55.375  6.27  6.92  6.53  -0.04 0.43  18.50 30.54
-4.875  55.375  6.25  6.92  6.52  -0.06 0.07  18.65 31.19
-4.625  55.375  6.23  6.92  6.51  0.15  -0.02 18.90 31.82
-4.375  55.375  6.2 6.93  6.50  0.29  0.00  19.10 32.42
-4.125  55.375  6.18  6.93  6.49  0.36  0.00  19.32 32.94
-3.875  55.375  6.15  6.93  6.49  0.29  -0.01 18.83 33.38
-3.625  55.375  6.13  6.93  6.48  0.35  -0.01 19.11 33.98
-3.375  55.375  6.1 6.92  6.47  0.37  0.00  18.95 34.54
-3.125  55.375  6.04  6.88  6.43  0.31  0.01  18.64 34.78
-2.875  55.375  6.04  6.85  6.42  0.28  -0.01 18.40 34.66
-2.625  55.375  6.07  6.82  6.42  0.29  -0.01 18.28 34.28
-2.375  55.375  6.11  6.78  6.44  0.33  0.01  17.18 33.85
-2.125  55.375  6.15  6.74  6.47  0.27  0.02  15.33 33.48
-1.875  55.375  6.18  6.7 6.48  0.14  0.01  14.06 33.21
-1.625  55.375  6.2 6.68  6.49  0.02  0.00  13.06 32.99
-1.375  55.375  6.2 6.67  6.49  -0.05 0.26  12.81 33.03
-1.125  55.375  6.2 6.66  6.48  -0.10 1.36  13.80 33.16
-0.875  55.375  6.18  6.65  6.47  -0.11 2.62  14.33 33.19
-0.625  55.375  6.17  6.64  6.46  -0.09 3.02  14.59 33.24
-0.375  55.375  6.16  6.63  6.45  -0.07 3.09  14.65 33.27
-0.125  55.375  6.16  6.61  6.46  -0.05 3.18  13.20 33.23
0.125 55.375  6.16  6.6 6.46  -0.05 3.47  12.94 33.22
0.375 55.375  6.16  6.58  6.45  -0.07 3.81  12.92 33.23
0.625 55.375  6.15  6.56  6.43  -0.07 3.93  13.17 33.06
0.875 55.375  6.14  6.54  6.40  -0.06 3.97  14.04 32.74
1.125 55.375  6.13  6.52  6.37  -0.06 4.09  14.95 32.32
1.375 55.375  6.12  6.49  6.33  -0.06 4.53  16.35 31.86
1.625 55.375  6.11  6.46  6.31  -0.06 5.06  16.33 31.35
1.875 55.375  6.1 6.42  6.29  -0.05 5.55  15.85 30.91
2.125 55.375  6.1 6.39  6.27  -0.04 6.02  16.24 30.72
2.375 55.375  6.1 6.36  6.26  -0.04 6.51  15.78 30.60
2.625 55.375  6.1 6.35  6.26  -0.04 6.95  15.42 30.49
2.875 55.375  6.11  6.35  6.27  -0.03 7.39  14.97 30.14
3.125 55.375  6.12  6.37  6.28  -0.03 7.62  15.57 29.69
3.375 55.375  6.11  6.45  6.33  -0.03 7.51  15.11 29.03
3.625 55.375  6.08  6.58  6.41  -0.03 7.72  14.71 28.29
3.875 55.375  6.06  6.7 6.47  -0.03 8.71  15.46 27.48
4.125 55.375  6.07  6.77  6.51  -0.04 9.58  15.89 26.57
4.375 55.375  6.1 6.8 6.51  -0.04 9.80  16.52 26.01
4.625 55.375  6.13  6.82  6.50  -0.04 9.80  17.50 26.40
4.875 55.375  6.16  6.84  6.49  -0.04 9.59  19.07 28.00
5.125 55.375  6.19  6.86  6.48  -0.04 8.41  20.45 29.63
5.375 55.375  6.22  6.89  6.49  -0.05 6.82  21.18 30.88
5.625 55.375  6.26  6.92  6.50  -0.05 5.71  22.52 32.13
5.875 55.375  6.33  6.97  6.53  -0.05 5.54  24.53 33.16
6.125 55.375  6.39  7 6.57  -0.05 6.46  25.67 33.71
6.375 55.375  6.4 7.01  6.58  -0.04 8.05  25.84 33.29
6.625 55.375  6.4 7.03  6.58  -0.04 9.49  25.80 32.32
6.875 55.375  6.39  7.05  6.57  -0.03 9.51  25.45 31.43
7.125 55.375  6.36  7.03  6.57  -0.03 8.08  23.39 30.38
7.375 55.375  6.34  6.99  6.58  -0.03 6.80  21.60 30.27
7.625 55.375  6.31  6.96  6.57  -0.03 6.38  21.63 31.79
7.875 55.375  6.28  6.94  6.55  -0.03 6.26  21.87 32.67
8.125 55.375  6.25  6.93  6.53  -0.03 5.97  21.75 32.79
8.375 55.375  6.27  6.93  6.54  -0.02 5.58  21.83 33.08
8.625 55.375  6.32  6.93  6.57  0.00  5.23  21.91 33.50
8.875 55.375  6.36  6.93  6.60  0.02  4.96  21.73 33.93
9.125 55.375  6.4 6.87  6.62  0.04  4.62  20.19 33.90
9.375 55.375  6.42  6.76  6.61  0.04  4.03  16.80 32.98
9.625 55.375  6.39  6.79  6.64  0.01  3.32  14.05 31.92
9.875 55.375  6.36  6.84  6.66  0.02  2.78  14.36 33.66
10.125  55.375  6.33  6.85  6.63  0.05  2.59  16.53 35.55
10.375  55.375  6.31  6.81  6.58  0.03  2.63  17.87 35.75
10.625  55.375  6.31  6.78  6.52  0.03  3.14  20.79 35.04
10.875  55.375  6.34  6.87  6.52  -0.01 4.09  23.46 33.42
11.125  55.375  6.4 6.94  6.58  -0.01 4.84  22.14 30.79
11.375  55.375  6.45  6.96  6.63  0.03  5.01  20.95 29.65
11.625  55.375  6.46  6.91  6.63  0.03  4.78  20.37 29.83
11.875  55.375  6.41  6.87  6.61  0.04  4.40  18.94 30.13
12.125  55.375  6.35  6.84  6.58  0.02  4.04  17.95 30.25
12.375  55.375  6.32  6.82  6.55  0.00  3.83  18.03 30.12
12.625  55.375  6.31  6.8 6.52  -0.03 3.93  18.86 30.06
12.875  55.375  6.3 6.78  6.49  -0.01 3.97  19.45 29.60
13.125  55.375  6.3 6.79  6.47  0.01  3.61  19.91 28.57
13.375  55.375  6.31  6.85  6.49  0.01  2.83  19.87 28.39
13.625  55.375  6.32  6.93  6.53  -0.01 2.57  20.20 29.46
13.875  55.375  6.33  7.01  6.58  -0.03 2.96  21.27 31.91
14.125  55.375  6.32  7.07  6.60  -0.03 2.63  23.32 35.64
14.375  55.375  6.34  7.03  6.50  -0.02 2.21  31.05 39.76
14.625  55.375  6.34  7.04  6.50  -0.02 2.10  33.32 42.57
14.875  55.375  6.28  7.17  6.63  -0.03 2.12  24.49 38.99
15.125  55.375  6.35  7.02  6.54  -0.06 1.50  30.19 41.55
15.375  55.375  6.39  6.97  6.60  -0.08 1.07  26.19 40.45
15.625  55.375  6.37  6.97  6.64  -0.10 0.87  22.25 39.74
15.875  55.375  6.29  6.97  6.62  -0.10 0.84  20.46 38.95
16.125  55.375  6.26  7.04  6.60  -0.09 0.91  21.89 38.10
16.375  55.375  6.31  7.07  6.59  -0.08 1.01  24.32 37.91
16.625  55.375  6.35  7.05  6.58  -0.07 1.13  24.38 35.76
16.875  55.375  6.36  7.06  6.59  -0.07 1.26  26.73 39.20
17.125  55.375  6.36  7.06  6.60  -0.07 1.40  26.44 39.50
17.375  55.375  6.37  7.06  6.61  -0.08 1.53  26.79 40.26
17.625  55.375  6.37  7.07  6.62  -0.08 1.68  27.05 41.14
17.875  55.375  6.38  7.07  6.63  -0.08 1.82  27.41 41.95
18.125  55.375  6.38  7.07  6.64  -0.08 1.94  27.26 42.57
18.375  55.375  6.39  7.07  6.65  -0.09 2.06  27.36 43.03
18.625  55.375  6.39  7.07  6.66  -0.09 2.16  27.10 43.53
18.875  55.375  6.4 7.07  6.66  -0.09 2.32  27.82 43.99
19.125  55.375  6.4 7.06  6.67  -0.09 2.56  27.27 44.37
19.375  55.375  6.4 7.06  6.67  -0.09 2.86  27.63 44.77
19.625  55.375  6.4 7.05  6.67  -0.09 3.15  27.70 45.14
19.875  55.375  6.4 7.04  6.67  -0.08 3.42  27.70 45.41
20.125  55.375  6.39  7.04  6.67  -0.05 3.66  27.51 45.56
20.375  55.375  6.39  7.03  6.67  -0.04 3.87  27.34 45.59
20.625  55.375  6.39  7.03  6.66  -0.03 4.05  28.05 45.56
20.875  55.375  6.39  7.02  6.66  -0.02 4.23  27.48 44.92
21.125  55.375  6.39  7.02  6.65  -0.01 4.39  27.71 44.10
21.375  55.375  6.4 7.03  6.63  0.01  4.54  28.84 42.81
21.625  55.375  6.41  7.03  6.62  0.03  4.65  29.14 41.68
21.875  55.375  6.42  7.04  6.61  0.07  4.68  30.24 41.53
22.125  55.375  6.42  7.04  6.60  0.07  4.76  31.03 41.78
22.375  55.375  6.43  7.05  6.60  0.08  5.00  31.85 42.00
22.625  55.375  6.43  7.05  6.60  0.08  4.75  31.92 42.19
22.875  55.375  6.43  7.05  6.60  0.09  4.46  32.14 42.59
23.125  55.375  6.43  7.06  6.61  0.11  3.86  32.22 43.56
23.375  55.375  6.44  7.05  6.64  0.11  3.18  31.02 44.60
23.625  55.375  6.44  7.05  6.65  0.10  2.59  30.62 45.34
23.875  55.375  6.43  7.04  6.65  0.07  2.06  29.94 45.67
24.125  55.375  6.41  7.02  6.64  0.07  1.63  29.08 45.70
24.375  55.375  6.39  7 6.62  0.09  1.32  28.93 45.64
24.625  55.375  6.37  6.99  6.60  0.08  1.10  29.06 45.55
24.875  55.375  6.36  6.97  6.59  0.10  0.94  28.68 45.47
25.125  55.375  6.35  6.96  6.58  0.13  0.86  28.57 45.34
25.375  55.375  6.35  6.95  6.57  0.15  0.84  28.85 45.07
25.625  55.375  6.34  6.93  6.56  0.17  0.85  28.23 44.51
25.875  55.375  6.34  6.9 6.54  0.16  0.88  28.47 43.80
26.125  55.375  6.33  6.87  6.52  0.18  0.89  28.33 43.22
26.375  55.375  6.33  6.84  6.50  0.16  0.95  29.09 43.16
26.625  55.375  6.32  6.81  6.48  0.14  1.19  29.45 43.15
26.875  55.375  6.32  6.79  6.47  0.13  1.54  29.90 43.19
27.125  55.375  6.31  6.77  6.46  0.14  1.95  29.55 42.90
27.375  55.375  6.31  6.76  6.46  0.14  2.44  29.15 42.50
27.625  55.375  6.32  6.75  6.47  0.14  3.00  28.40 42.00
27.875  55.375  6.33  6.75  6.47  0.16  2.46  28.88 42.09
28.125  55.375  6.34  6.76  6.47  0.16  1.98  29.77 42.23
28.375  55.375  6.34  6.77  6.47  0.15  1.54  30.09 42.46
28.625  55.375  6.35  6.78  6.48  0.14  1.19  30.20 42.77
28.875  55.375  6.36  6.79  6.48  0.13  0.94  31.33 43.10
29.125  55.375  6.36  6.81  6.49  0.14  0.81  31.12 43.43
29.375  55.375  6.36  6.83  6.49  0.14  0.81  31.74 43.57
29.625  55.375  6.37  6.85  6.49  0.15  0.94  32.99 43.67
29.875  55.375  6.37  6.87  6.50  0.16  1.06  32.66 43.76
30.125  55.375  6.36  6.89  6.50  0.17  1.22  32.59 43.85
30.375  55.375  6.36  6.93  6.51  0.16  1.37  32.73 43.93
30.625  55.375  6.36  6.94  6.51  0.17  1.40  32.97 43.98
30.875  55.375  6.36  6.97  6.53  0.16  1.42  32.15 44.02
31.125  55.375  6.35  7 6.53  0.16  1.42  32.26 44.07
31.375  55.375  6.35  7.01  6.53  0.18  1.38  32.45 44.10
31.625  55.375  6.34  7.03  6.53  0.18  1.21  32.28 44.09
31.875  55.375  6.34  7.04  6.54  0.22  1.16  31.80 44.05
32.125  55.375  6.34  7.05  6.54  0.23  1.14  31.92 43.99
32.375  55.375  6.33  7.06  6.54  0.24  1.13  31.62 43.93
32.625  55.375  6.33  7.07  6.55  0.24  1.13  31.17 43.88
32.875  55.375  6.33  7.1 6.56  0.23  1.14  31.07 43.82
33.125  55.375  6.33  7.04  6.55  0.24  1.12  30.54 43.75
33.375  55.375  6.32  7.04  6.55  0.24  1.02  30.07 43.70
33.625  55.375  6.31  7.03  6.56  0.22  1.01  28.87 43.69
33.875  55.375  6.3 7.02  6.56  0.25  1.01  28.29 43.71
34.125  55.375  6.3 7.01  6.55  0.25  1.03  28.71 43.75
34.375  55.375  6.29  7 6.55  0.24  1.09  28.13 43.76
34.625  55.375  6.29  7 6.56  0.23  1.41  27.61 43.69
34.875  55.375  6.29  7 6.56  0.22  1.44  27.51 43.51
35.125  55.375  6.28  7 6.55  0.24  1.42  27.59 43.29
35.375  55.375  6.27  6.99  6.55  0.26  1.22  26.84 43.14
-24.875 55.625  5.61  6.84  6.50  -2.93 3.43  6.19  13.40
-24.625 55.625  5.67  6.87  6.52  -2.62 3.37  7.19  16.45
-24.375 55.625  5.75  6.91  6.55  -2.67 3.30  8.54  20.17
